episodio,fecha_emision,guion,arte,animacion,direccion,tv_rating,rank,n de paginas,votos,rating
1105,"['May 19, 2024']",['Shōji Yonemura'],['Momoko Fujikura'],"['Toshio Deguchi', 'RA CRAFT', 'Grand Guerrilla', 'Naotoshi Shida(Assistant)']",['Hazuki Omoya'],2.9,7,11.0,3745.0,8.46
1106,"['May 26, 2024']",['Ryo Yamazaki'],"['Natsuki Takeda', 'Nagisa Nishida']",['Eisaku Inoue'],['Eri Hyun'],2.8,6,10.0,4099.0,8.0
1107,"['June 2, 2024']",['Akiko Inoue'],['Dhavee Morato'],['Kenji Yokoyama'],['Tasuku Shimaya'],2.7,6,11.0,3830.0,7.61
1108,"['June 9, 2024']",['Shinzō Fujita'],['Jiao Mou'],"['Masahiro Shimanuki', 'Shin Kashiwaguma(Assistant)', 'Hiroto Saitō(Assistant)']",['Atsuki Yamai'],2.8,7 (Tied with Pretty Cure) *,7.0,3988.0,7.82
1109,"['June 23, 2024']",['Jin Tanaka'],['Dino Santos'],"['Masayuki Takagi', 'Eisaku Inoue(Assistant)']",['Nanami Michibata'],3.5,5,5.0,8834.0,9.18
1110,"['June 30, 2024']",['Tomohiro Nakayama'],['Tongnian Chen'],"['Shūichi Itō', 'Nobuyuki Iwai']",['Katsumi Tokoro'],2.7,8,13.0,3994.0,8.21
1111,"['July 7, 2024']",['Shōji Yonemura'],['Dhavee Morato'],"['Keita Saitō', 'Kimitaka Itō', 'Keisuke Mori', 'Kenji Yokoyama(Assistant)', 'Neru Takuyama(Assistant)']",['Toshinori Fukuzawa'],2.9,4 (Tied with Crayon Shin,13.0,3812.0,8.5
1112,"['July 14, 2024']",['Ryo Yamazaki'],"['Natsuki Takeda', 'Nagisa Nishida']","['Yong-Ce Tu', 'Ziwei He', 'Masayuki Sato(Assistant)', 'Akihiro Ota(Assistant)']",['Wataru Matsumi'],3.1,4,13.0,35064.0,9.7
1113,"['July 28, 2024']",['Atsuhiro Tomioka'],['Jiao Mou'],"['Shigefumi Shingaki', 'Toshio Deguchi', 'Masahiro Kitazaki(Assistant)']",['Yusuke Suzuki'],2.7,5,9.0,4163.0,8.41
1114,"['August 4, 2024']",['Akiko Inoue'],['Dino Santos'],"['Kazuya Hisada', 'Hone Hone']",['Hazuki Omoya'],2.7,6 (Tied with That Time I Got Reincarnated as a Slime) *,12.0,24085.0,9.69
1115,"['August 11, 2024']",['Shinzō Fujita'],['Momoko Fujikura'],"['Masahiro Kitazaki', 'Hiroyasu Oda', 'Hone Hone', 'RA CRAFT', 'Grand Guerrilla', 'Ririka Fukatani', 'Chiharu Akakura', 'Evereux{Assistant}', 'Shin Kashiwaguma{Assistant}', 'Hiroto Saitō{Assistant}']",['Nozomu Shishido'],2.7,4,9.0,18266.0,9.68
1116,"['August 18, 2024']",['Jin Tanaka'],"['Natsuki Takeda', 'Yuko Doi', 'Eiji Hamano']",['Eisaku Inoue'],['Eri Hyun'],2.9,5,13.0,3909.0,8.42
1117,"['September 1, 2024']",['Tomohiro Nakayama'],['Dhavee Morato'],['Kenji Yokoyama'],['Tasuku Shimaya'],2.8,7,13.0,3569.0,8.22
1118,"['September 8, 2024']",['Shōji Yonemura'],['Jiao Mou'],['Masayuki Takagi'],['Kenichi Takeshita'],2.5,9,14.0,5428.0,9.0
1119,"['September 15, 2024']",['Atsuhiro Tomioka'],['Dino Santos'],"['Ziwei He', 'Masahiro Shimanuki']",['Yasuhiro Tanabe'],2.5,9,15.0,9857.0,9.47
1120,"['September 22, 2024']",['Atsuhiro Tomioka'],"['Natsuki Takeda', 'Eiji Hamano', 'Yuko Doi']","['Shūichi Itō', 'Toshio Deguchi']",['Katsumi Tokoro'],2.8,6 (Tied with My Hero Academia and Doraemon) *,12.0,4951.0,8.76
1121,"['October 6, 2024']",['Akiko Inoue'],['Dhavee Morato'],"['Masahiro Kitazaki', 'Yong-Ce Tu']",['Shō Matsui'],2.5,8,13.0,16543.0,9.47
1122,"['October 13, 2024']",['Shinzō Fujita'],['Jiao Mou'],"['Kazuya Hisada', 'Keita Saitō', 'Katsumi Ishizuka', 'Hiroyasu Oda', 'Chiharu Akakura', 'Akihiro Ota(Assistant)', 'Ririka Fukatani(Assistant)', '']",['Yasunori Koyama'],2.5,10,16.0,20389.0,9.66
1123,"['April 5, 2025']",['Shōji Yonemura'],"['Dhavee Morato', 'Guo Wei Huang']",['Kenji Yokoyama'],['Satoshi Itō'],3.9,5,15.0,7979.0,9.0
1124,"['April 6, 2025']",['Jin Tanaka'],['Dino Santos'],['Eisaku Inoue'],['Aimi Yamauchi'],3.7,6,15.0,7085.0,8.66
1125,"['April 13, 2025']",['Tomohiro Nakayama'],['Dhavee Morato'],"['Masayuki Takagi', 'Katsumi Ishizuka']",['Yasushi Tomoda'],3.1,7,16.0,9532.0,9.49
1126,"['April 20, 2025']",['Atsuhiro Tomioka'],['Dino Santos'],"['Toshio Deguchi', 'Masahiro Kitazaki']",['Hazuki Omoya'],2.8,6,15.0,7225.0,9.0
1127,"['April 27, 2025']",['Akiko Inoue'],['Dhavee Morato'],"['Yong-Ce Tu', 'Ziwei He', 'Akihiro Ota(Assistant)', 'Liu Zhiguang(Assistant)']",['Wataru Matsumi'],2.9,6,13.0,11506.0,9.57
1128,"['May 4, 2025']",['Shinzō Fujita'],['Dino Santos'],['Shin Kashiwaguma'],['Nozomu Shishido'],3.2,6,16.0,13342.0,9.68
1129,"['May 18, 2025']",,['Momoko Fujikura'],"['Keita Saitō', 'Kimitaka Itō', 'Fujī Rina', 'Ririka Fukatani', 'Katsumi Ishizuka', 'Neru Takuyama']",['Tasuku Shimaya'],2.9,5,13.0,9757.0,9.57
1130,"['May 25, 2025']",['Jin Tanaka'],['Dhavee Morato'],"['Kazuya Hisada', 'Keisuke Mori(Training)']",['Eri Hyun'],2.7,7 (Tied with The Dinner Table Detective) *,15.0,9973.0,9.58
1131,"['June 1, 2025']",['Tomohiro Nakayama'],['Dino Santos'],['Masahiro Kitazaki'],['Katsumi Tokoro'],2.9,7,11.0,6364.0,9.09
1132,"['June 8, 2025']",['Ryo Yamazaki'],['Miho Kawakami'],"['Shigefumi Shingaki', 'Shūichi Itō']",['Shō Inuzuka'],,,13.0,6381.0,9.38
1133,"['June 15, 2025']",['Atsuhiro Tomioka'],"['Dhavee Morato', 'Yuko Doi']",['Eisaku Inoue'],['Toshinori Fukuzawa'],2.7,8 (Tied with Crayon Shin,15.0,6057.0,9.2
1134,"['June 29, 2025']",['Akiko Inoue'],['Momoko Fujikura'],"['Takagi Masayuki', 'Toshio Deguchi']",['Hazuki Omoya'],2.8,8,15.0,5990.0,9.2
1135,"['July 6, 2025']",,"['Dino Santos', 'Midori Tanaka']",['Kenji Yokoyama'],"['Shō Matsui', 'Wataru Matsumi']",3.7,7,14.0,6978.0,9.29
1136,"['July 13, 2025']",['Shōji Yonemura'],['Dhavee Morato'],"['Hiroto Saitō', 'Kimitaka Itō', 'Masayuki Sato', 'Keisuke Mori(Training)', '']",['Yasunori Koyama'],2.7,5,15.0,47807.0,9.79
1137,"['July 27, 2025']",['Jin Tanaka'],['Dhavee Morato'],"['Yong-Ce Tu', 'Ziwei He', 'Keisuke Mori(Training)']",['Wataru Matsumi'],2.7,5,17.0,18986.0,9.68
1138,"['August 3, 2025']",['Tomohiro Nakayama'],['Momoko Fujikura'],['Masahiro Kitazaki'],['Tomohiro Higashi'],2.6,5,9.0,7375.0,8.02
1139,"['August 10, 2025']",['Ryo Yamazaki'],['Tomomi Iwase'],['Kazuya Hisada'],['Yusuke Suzuki'],2.6,7 (Tied with Doraemon) *,11.0,5750.0,8.36
1140,"['August 17, 2025']",['Atsuhiro Tomioka'],"['Dino Santos', 'Erwin Sadia', 'Uli Samañiego', 'Yuko Doi']","['Nobuyuki Iwai', 'Keita Saitō']",['Yasuhiro Tanabe'],2.3,7 (Tied with Yaiba: Samurai Legend) *,15.0,7289.0,8.89
1141,"['August 24, 2025']",['Akiko Inoue'],['Ryūta Hayashi'],"['Shigefumi Shingaki', 'Shūichi Itō', 'Liu Zhiguang']",['Eri Hyun'],2.7,4 (Tied with You and Idol Pretty Cure) *,15.0,5794.0,8.63
1142,"['September 7, 2025']",['Shinzō Fujita'],['Dhavee Morato'],['Eisaku Inoue'],['Atsuki Yamai'],2.8,5,12.0,5701.0,9.0
1143,"['September 14, 2025']",['Shōji Yonemura'],['Momoko Fujikura'],"['Toshio Deguchi', 'Yuki Yoshida']",['Hazuki Omoya'],2.3,8,13.0,5726.0,8.89
1144,"['September 21, 2025']",['Jin Tanaka'],['Tomomi Iwase'],"['Shin Kashiwaguma', 'Katsumi Ishizuka', 'Yong-Ce Tu']",['Toshinori Fukuzawa'],2.6,5 (Tied with You and Idol Pretty Cure) *,15.0,20561.0,9.68
1145,"['September 28, 2025']",['Tomohiro Nakayama'],"['Dino Santos', 'Erwin Sadia', 'Uli Samañiego', 'Yuko Doi']",['Masayuki Takagi'],['Kenichi Takeshita'],2.6,5,16.0,5574.0,8.8
1146,"['October 19, 2025']",['Ryo Yamazaki'],['Dhavee Morato'],['Kenji Yokoyama'],['Shō Inuzuka'],2.8,"6 (Tied with ""Spy x Family"" and ""You and Idol Pretty Cure"") *",15.0,4089.0,8.75
1147,"['October 26, 2025']",['Atsuhiro Tomioka'],['Momoko Fujikura'],['Masahiro Kitazaki'],['Katsumi Tokoro'],3.1,7,16.0,3792.0,8.1
1148,"['November 2, 2025']",['Akiko Inoue'],"['Tomomi Iwase', 'Midori Tanaka']",['Kazuya Hisada'],['Yusuke Suzuki'],2.8,6,16.0,3744.0,8.67
1149,"['November 9, 2025']",['Shinzō Fujita'],"['Dino Santos', 'Yuko Doi']","['Hiroto Saitō', 'Yuki Yoshida']",['Shō Matsui'],3.4,4,22.0,4414.0,9.28
1150,"['November 16, 2025']",['Shōji Yonemura'],['Dhavee Morato'],"['Eisaku Inoue', 'Keita Saitō', 'Kimitaka Itō']",['Tomohiro Higashi'],2.8,5,16.0,4129.0,8.68
1151,"['November 30, 2025']",['Jin Tanaka'],"['Momoko Fujikura', 'Emiko Naga']","['Masahiro Shimanuki', 'Liu Zhiguang']",['Eri Hyun'],2.8,7 (Tied with Crayon Shin,21.0,8313.0,9.58
1152,"['December 7, 2025']",['Tomohiro Nakayama'],['Tomomi Iwase'],"['Yong-Ce Tu', 'Ziwei He']",['Nozomu Shishido'],2.8,8,26.0,7546.0,9.67
1153,"['December 14, 2025']",['Ryo Yamazaki'],"['Dino Santos', 'Yuko Doi']","['Toshio Deguchi', 'Runze Wang']",['Hazuki Omoya'],2.8,8,17.0,10356.0,9.78
1154,"['December 21, 2025']",['Atsuhiro Tomioka'],['Dhavee Morato'],"['Masahiro Kitazaki', 'Shigefumi Shingaki']",['Satoshi Itō'],2.4,9 (Tied with Oshiri Tantei) *,20.0,3386.0,9.04
1155,"['December 28, 2025']",['Shōji Yonemura'],['Emiko Naga'],['Shūichi Itō'],"['Atsuki Yamai', 'Yasunori Koyama']",2.6,7,21.0,5841.0,9.4
